label,comment,segments
0,披萨味道好，服务也非常的好，老顾客了,"['披萨', '味道', '好', '，', '服务', '也', '非常', '的', '好', '，', '老', '顾客', '了']"
1,量太少了 点了二十几样菜只有十几样 脆骨也是臭的 醉了。。。,"['量', '太', '少', '了', '点', '了', '二十几', '样', '菜', '只有', '十几', '样', '脆骨', '也', '是', '臭', '的', '醉', '了', '。。。']"
0,团过好几次了。大家都很喜欢，觉得好吃。而且感觉他们那儿很干净。而且人都超好！还可以自己去diy哟，不过diy这个项目不参与团购，下次自己去做一下也挺好的,"['团过', '好几', '次', '了', '。', '大家', '都', '很', '喜欢', '，', '觉得', '好吃', '。', '而且', '感觉', '他们', '那儿', '很', '干净', '。', '而且', '人', '都', '超好', '！', '还', '可以', '自己', '去', 'diy哟', '，', '不过', 'diy', '这个', '项目', '不', '参与', '团购', '，', '下次', '自己', '去', '做', '一下', '也', '挺', '好的']"
1,太难吃了真是，气死个人，等了接近两个小时才吃上还那么难吃，不想说了简直,"['太', '难吃', '了', '真是', '，', '气死', '个人', '，', '等', '了', '接近', '两', '个', '小时', '才', '吃上', '还', '那么', '难吃', '，', '不', '想', '说', '了', '简直']"
1,好像拉肚子了拉肚子,"['好像', '拉肚子', '了', '拉肚子']"
0,味道挺特别的，还不错。,"['味道', '挺', '特别', '的', '，', '还', '不错', '。']"
0,好，态度老好老好的了，棒棒哒，点个赞,"['好', '，', '态度', '老好', '老好', '的', '了', '，', '棒棒哒', '，', '点', '个', '赞']"
0,我不晓得为什么我已经备注了不吃葱，商家还要给我放葱。,"['我', '不', '晓得', '为什么', '我', '已经', '备注', '了', '不', '吃', '葱', '，', '商家', '还要', '给', '我', '放葱', '。']"
0,味道可以，吃的很饱，整体服务不错，还会再来！,"['味道', '可以', '，', '吃', '的', '很', '饱', '，', '整体', '服务', '不错', '，', '还', '会', '再', '来', '！']"
0,不要被迷你二字迷惑了，其实分量很足的，两个人吃正合适,"['不要', '被', '迷你', '二', '字', '迷惑', '了', '，', '其实', '分量', '很', '足', '的', '，', '两', '个人', '吃', '正', '合适']"
0,味道非常不错，菜品很新鲜，就是少了些！服务也非常热情，唯一不足是，吃了很久，服务人员都不加汤，后面越来越咸，愿能改进，以后还光顾！,"['味道', '非常', '不错', '，', '菜品', '很', '新鲜', '，', '就是', '少', '了', '些', '！', '服务', '也', '非常', '热情', '，', '唯一', '不足', '是', '，', '吃', '了', '很久', '，', '服务', '人员', '都', '不', '加汤', '，', '后面', '越来越', '咸', '，', '愿', '能', '改进', '，', '以后', '还', '光顾', '！']"
0,味道挺好，招牌巴味鱼鲜味十足，三豆饭很好吃噢，土豆泥味道咸香适中。还有最推荐小黄鱼，按条卖，最低4条，味道真赞。总之坐完索道走下去就能品尝美食了，另外环境真心好,"['味道', '挺', '好', '，', '招牌', '巴味鱼', '鲜味', '十足', '，', '三豆饭', '很', '好', '吃噢', '，', '土豆泥', '味道', '咸香', '适中', '。', '还有', '最', '推荐', '小黄鱼', '，', '按', '条卖', '，', '最低', '4', '条', '，', '味道', '真赞', '。', '总之', '坐', '完索道', '走', '下去', '就', '能', '品尝', '美食', '了', '，', '另外', '环境', '真心', '好']"
0,味道很难吃 不是要的菜 凉拌黄瓜  黄瓜太老了,"['味道', '很', '难吃', '不是', '要', '的', '菜', '凉拌', '黄瓜', '黄瓜', '太', '老', '了']"
0,勒个叫冒菜？ 跟毛血旺有撒子区别 还没得自己做的好吃,"['勒', '个', '叫', '冒菜', '？', '跟', '毛血旺', '有', '撒子', '区别', '还', '没', '得', '自己', '做', '的', '好吃']"
1,这就是所谓的鲜榨西瓜汁？不知道这种色素饮料会喝死人？点了一杯送了一杯  直接扔了,"['这就', '是', '所谓', '的', '鲜榨', '西瓜汁', '？', '不', '知道', '这种', '色素', '饮料', '会', '喝', '死人', '？', '点', '了', '一', '杯', '送', '了', '一', '杯', '直接', '扔', '了']"
0,味道是真心难吃。,"['味道', '是', '真心', '难吃', '。']"
0,不错，味道挺好的,"['不错', '，', '味道', '挺', '好的']"
0,因为不能吃辣，订单留言了不要辣椒，怕商家没看见还专门打电话过去说一点辣椒都不要放，商家信誓旦旦地跟我说荤豆花没有辣椒是清汤的，打开盖子就看到硕大的泡椒，还有青椒、干海椒。。。,"['因为', '不', '能', '吃', '辣', '，', '订单', '留言', '了', '不要', '辣椒', '，', '怕', '商家', '没', '看见', '还', '专门', '打电话', '过去', '说', '一点', '辣椒', '都', '不要', '放', '，', '商家', '信誓旦旦', '地', '跟', '我', '说', '荤豆花', '没有', '辣椒', '是', '清汤', '的', '，', '打开', '盖子', '就', '看到', '硕大', '的', '泡椒', '，', '还有', '青椒', '、', '干', '海椒', '。。。']"
1,不满意了，上次有小强，没说什么，这次有刚丝。真怀疑还是什么品牌店,"['不', '满意', '了', '，', '上次', '有', '小强', '，', '没', '说', '什么', '，', '这次', '有', '刚丝', '。', '真', '怀疑', '还是', '什么', '品牌', '店']"
0,来杯可乐，好安逸,"['来杯', '可乐', '，', '好', '安逸']"
0,味道可以，服务周到，环境一般，值得一试,"['味道', '可以', '，', '服务', '周到', '，', '环境', '一般', '，', '值得', '一', '试']"
0,服务态度很好，老板人也很好。值得一试,"['服务', '态度', '很', '好', '，', '老板', '人', '也', '很', '好', '。', '值得', '一', '试']"
0,面包不错，跟5年前在上海吃的味道一样，咖啡一般吧。,"['面包', '不错', '，', '跟', '5', '年前', '在', '上海', '吃', '的', '味道', '一样', '，', '咖啡', '一般', '吧', '。']"
0,很好吃 经常来 菜挺多的 大赞大赞,"['很', '好吃', '经常', '来', '菜', '挺', '多', '的', '大赞', '大', '赞']"
1,我的乖乖呀！头发这么长一根在鸡腿了.华莱士的工作人员还说没有看到.真的是心里很不舒服！,"['我', '的', '乖乖', '呀', '！', '头发', '这么', '长', '一', '根', '在', '鸡腿', '了', '.', '华莱士', '的', '工作', '人员', '还', '说', '没有', '看到', '.', '真的', '是', '心里', '很', '不', '舒服', '！']"
0,好吃好吃好吃 重要的事情说三遍 要的芒果 味道很清爽 很有特色 分量足得很,"['好', '吃好', '吃好', '吃', '重要', '的', '事情', '说', '三', '遍', '要', '的', '芒果', '味道', '很', '清爽', '很', '有', '特色', '分量', '足', '得', '很']"
0,味道不错，服务人员也很好，满意！！！！,"['味道', '不错', '，', '服务', '人员', '也', '很', '好', '，', '满意', '！！！！']"
0,还是一如既往的好，晚上还打折，家人都喜欢。,"['还是', '一如既往', '的', '好', '，', '晚上', '还', '打折', '，', '家人', '都', '喜欢', '。']"
0,味道很好！正合我胃口！分量太少了！希望放多一点,"['味道', '很', '好', '！', '正合', '我', '胃口', '！', '分量', '太', '少', '了', '！', '希望', '放多', '一点']"
0,味道是极其难吃！ 是我吃过最难吃的烧烤！吃了感觉脏了我的五脏六腑！ 受不了！量少就不说，点了这么多 还超级难吃，等这么久还不如睡觉. ！,"['味道', '是', '极其', '难吃', '！', '是', '我', '吃', '过', '最', '难吃', '的', '烧烤', '！', '吃', '了', '感觉', '脏', '了', '我', '的', '五脏六腑', '！', '受不了', '！', '量', '少', '就', '不说', '，', '点', '了', '这么', '多', '还', '超级', '难吃', '，', '等', '这么', '久', '还', '不如', '睡觉', '.', '！']"
0,好吃不贵，去了几次了，感觉很好,"['好吃', '不', '贵', '，', '去', '了', '几', '次', '了', '，', '感觉', '很', '好']"
0,闺蜜聚，味道不错，一开始闺蜜还以为吃不饱，后面直接撑得不行了，环境比较温馨，已经推荐给朋友了,"['闺', '蜜聚', '，', '味道', '不错', '，', '一开始', '闺蜜', '还', '以为', '吃', '不', '饱', '，', '后面', '直接', '撑', '得', '不行', '了', '，', '环境', '比较', '温馨', '，', '已经', '推荐', '给', '朋友', '了']"
1,#血旺##梅林午餐肉##龙凤片#臭的    腥味好大   最差的一家麻辣烫  葱  居然头没有去干净  我也是醉了这生菜  老子无语了  牛逼    彻底拉进黑名单,"['#', '血旺', '#', '#', '梅林', '午餐', '肉', '#', '#', '龙凤片', '#', '臭', '的', '腥味', '好', '大', '最', '差', '的', '一家', '麻辣烫', '葱', '居然', '头', '没有', '去', '干净', '我', '也', '是', '醉', '了', '这', '生菜', '老子', '无语', '了', '牛逼', '彻底', '拉进', '黑名单']"
0,#三鲜米线#完全是白味道，一点盐巴都没放#招牌担担面#除了干没有任何特点。两样只吃了一口就甩了,"['#', '三鲜', '米线', '#', '完全', '是', '白味道', '，', '一点', '盐巴', '都', '没', '放', '#', '招牌', '担担面', '#', '除了', '干', '没有', '任何', '特点', '。', '两样', '只', '吃', '了', '一', '口', '就', '甩', '了']"
0,环境好，味道不错，服务态度好热情周到,"['环境', '好', '，', '味道', '不错', '，', '服务', '态度', '好', '热情', '周到']"
0,味道棒棒棒,"['味道', '棒棒', '棒']"
0,团了好多次了，很好,"['团', '了', '好多', '次', '了', '，', '很', '好']"
0,态度挺好的，味道一般吧，总体还行,"['态度', '挺', '好的', '，', '味道', '一般', '吧', '，', '总体', '还', '行']"
0,味道不错，梅子酒味道好，就是菜的份量有点少,"['味道', '不错', '，', '梅子酒', '味道', '好', '，', '就是', '菜', '的', '份量', '有点', '少']"
0,很不错  来了几次了   超赞,"['很', '不错', '来', '了', '几', '次', '了', '超赞']"
0,环境很好，菜品新鲜，服务态度特别好，干净卫生，下次还会光顾。,"['环境', '很', '好', '，', '菜品', '新鲜', '，', '服务', '态度', '特别', '好', '，', '干净', '卫生', '，', '下次', '还', '会', '光顾', '。']"
0,好吃，老板人多好的，味道也好，不加热好吃些,"['好吃', '，', '老板', '人', '多', '好的', '，', '味道', '也好', '，', '不', '加热', '好吃', '些']"
0,好吃环境好，位置好找，速度快，,"['好吃', '环境', '好', '，', '位置', '好找', '，', '速度', '快', '，']"
0,确实太棒了，到重庆出差，共10个人，团购138，吃完后又付了116元。相当于每人才摊26块，就可以吃到味道这么好的重庆火锅。份量非常足。下次再到重庆出差一定还会再来吃的。,"['确实', '太', '棒', '了', '，', '到', '重庆', '出差', '，', '共', '10', '个人', '，', '团购', '138', '，', '吃完', '后', '又', '付', '了', '116', '元', '。', '相当于', '每人', '才', '摊', '26', '块', '，', '就', '可以', '吃到', '味道', '这么', '好的', '重庆', '火锅', '。', '份量', '非常', '足。', '下次', '再', '到', '重庆', '出差', '一定', '还', '会', '再', '来', '吃', '的', '。']"
0,酱不好，面皮很差。肉很没食欲，切片太厚。,"['酱', '不', '好', '，', '面皮', '很', '差', '。', '肉', '很', '没', '食欲', '，', '切片', '太', '厚', '。']"
0,一如既往地喜欢汉拿山，想吃烤肉就去吧。,"['一如既往', '地', '喜欢', '汉拿山', '，', '想', '吃', '烤肉', '就', '去', '吧', '。']"
0,元气乌龙珍珠奶茶点赞 每次都是喝这个 太好喝！,"['元气', '乌龙珍', '珠奶', '茶点', '赞', '每次', '都', '是', '喝', '这个', '太', '好', '喝', '！']"
0,很不错 味道很好 分量很足 服务也很好 团购的才5.8块钱 很划算 还赠送了饮品  就是太辣了 本人吃辣不怎么厉害 喜欢吃辣的人绝对不能错过哦,"['很', '不错', '味道', '很', '好', '分量', '很', '足', '服务', '也', '很', '好', '团购', '的', '才', '5.8', '块钱', '很', '划算', '还', '赠送', '了', '饮品', '就是', '太', '辣', '了', '本人', '吃', '辣', '不怎么', '厉害', '喜欢', '吃', '辣', '的', '人', '绝对', '不', '能', '错过', '哦']"
0,老板娘人很好的，值得一去的小店。,"['老板', '娘人', '很', '好的', '，', '值得', '一', '去', '的', '小店', '。']"
0,来的第三次了，依然好吃，请客吃饭都可以,"['来', '的', '第三', '次', '了', '，', '依然', '好吃', '，', '请客', '吃饭', '都', '可以']"
0,真心不好吃，不会再买,"['真心', '不', '好吃', '，', '不', '会', '再', '买']"
0,味道比较鲜美，分量只能说一般。,"['味道', '比较', '鲜美', '，', '分量', '只能', '说', '一般', '。']"
0,第二次来了，还是挺实惠的，分量也可以！,"['第二', '次', '来', '了', '，', '还是', '挺', '实惠', '的', '，', '分量', '也', '可以', '！']"
0,菜太少了  环境还好就是小了一点个    希望多出自住菜才会有更多回头客,"['菜', '太', '少', '了', '环境', '还', '好', '就是', '小', '了', '一点', '个', '希望', '多出', '自住菜', '才', '会', '有', '更多', '回头客']"
0,味道不错，口味很多可以选择，团购比较实惠！,"['味道', '不错', '，', '口味', '很多', '可以', '选择', '，', '团购', '比较', '实惠', '！']"
0,老板服务超级好，很热情的介绍！烤鱼也好吃，吃得香辣的，三个人没吃完，适合四个人吃！下次还会来！好吃又划算！推荐推荐～,"['老板', '服务', '超级', '好', '，', '很', '热情', '的', '介绍', '！', '烤鱼', '也', '好吃', '，', '吃', '得', '香辣', '的', '，', '三', '个人', '没', '吃完', '，', '适合', '四', '个人', '吃', '！', '下次', '还', '会', '来', '！', '好吃', '又', '划算', '！', '推荐', '推荐', '～']"
